scenario,sparsity_pct,toggle_pct,iteration,time_ns,mode,vmin_mv,vmax_mv,droop_mv,overshoot_mv,pkpk_mv,baseline_droop_mv,baseline_pkpk_mv,droop_reduction_pct,pkpk_reduction_pct,avg_load_ma,peak_load_ma,delta_load_ma,event_latency_ps,control_latency_ps,settle_ns,vrefh_mv,vrefl_mv,vdrp_mv,vos_mv,ctie_hi,ctie_lo,global_code,pin_mw,pout_mw,efficiency_pct,current_eff_peak_pct,iq_est_ua,control_power_mw,guardband_power_mw,switching_power_mw,rail_violation,current_stddev_ma,current_stddev_min_ma,avg_ctot_code
sparse_90pct_25pct,90.000000,25.000000,1,176650.000000,no_eec+no_learning+no_balance,788.601208,820.044425,11.398792,20.044425,31.443217,11.398792,31.443217,0.000000,0.000000,275.000000,278.417160,6.834320,0.000000,0.000000,20.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8320,314.755798,221.297463,70.307668,79.871410,535.834535,0.482251,61.909375,0.006684,0,0.000844,0.000313,26740.394531
sparse_90pct_25pct,90.000000,25.000000,2,179210.000000,no_eec+no_learning+no_balance,788.741300,804.537191,11.258700,4.537191,15.795892,11.398792,31.443217,1.229008,49.763755,275.000000,278.417160,6.834320,0.000000,0.000000,10.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8159,314.017932,219.626856,69.940864,79.871410,521.767267,0.469591,61.909375,0.000948,0,0.000781,0.000315,24658.085938
sparse_90pct_25pct,90.000000,25.000000,3,181770.000000,no_eec+no_learning+no_balance,788.741300,804.537191,11.258700,4.537191,15.795892,11.398792,31.443217,1.229008,49.763755,275.000000,278.417160,6.834320,0.000000,0.000000,10.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8193,314.096303,219.646855,69.929780,79.871410,521.723850,0.469551,61.909375,0.000931,0,0.000782,0.000315,24648.914062
sparse_90pct_25pct,90.000000,25.000000,4,184330.000000,no_eec+no_learning+no_balance,788.741300,804.608237,11.258700,4.608237,15.866937,11.398792,31.443217,1.229007,49.537807,275.000000,278.417160,6.834320,0.000000,0.000000,10.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8357,314.006805,219.618422,69.940657,79.871345,521.626526,0.469464,61.909375,0.000891,0,0.000781,0.000315,24607.332031
sparse_90pct_25pct,90.000000,25.000000,5,186890.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8163,313.970372,219.639147,69.955374,79.871345,521.556048,0.469400,61.909375,0.000863,0,0.000782,0.000315,24607.375000
sparse_90pct_25pct,90.000000,25.000000,6,189450.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8132,314.002210,219.635141,69.947005,79.871345,521.553402,0.469398,61.909375,0.000862,0,0.000782,0.000315,24607.089844
sparse_90pct_25pct,90.000000,25.000000,7,192010.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8361,314.005262,219.630293,69.944781,79.871345,521.637422,0.469474,61.909375,0.000896,0,0.000782,0.000315,24612.347656
sparse_90pct_25pct,90.000000,25.000000,8,194570.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8167,313.970372,219.639147,69.955374,79.871345,521.556048,0.469400,61.909375,0.000863,0,0.000782,0.000315,24611.375000
sparse_90pct_25pct,90.000000,25.000000,9,197130.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8136,314.002210,219.635141,69.947005,79.871345,521.553402,0.469398,61.909375,0.000862,0,0.000782,0.000315,24611.089844
sparse_90pct_25pct,90.000000,25.000000,10,199690.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8365,314.005262,219.630293,69.944781,79.871345,521.637422,0.469474,61.909375,0.000896,0,0.000782,0.000315,24616.347656
sparse_90pct_25pct,90.000000,25.000000,11,202250.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8171,313.970372,219.639147,69.955374,79.871345,521.556048,0.469400,61.909375,0.000863,0,0.000782,0.000315,24615.375000
sparse_90pct_25pct,90.000000,25.000000,12,204810.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8140,314.002210,219.635141,69.947005,79.871345,521.553402,0.469398,61.909375,0.000862,0,0.000782,0.000315,24615.089844
sparse_90pct_25pct,90.000000,25.000000,13,207370.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8369,314.005262,219.630293,69.944781,79.871345,521.637422,0.469474,61.909375,0.000896,0,0.000782,0.000315,24620.347656
sparse_90pct_25pct,90.000000,25.000000,14,209930.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8175,313.970372,219.639147,69.955374,79.871345,521.556048,0.469400,61.909375,0.000863,0,0.000782,0.000315,24619.375000
sparse_90pct_25pct,90.000000,25.000000,15,212490.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8144,314.002210,219.635141,69.947005,79.871345,521.553402,0.469398,61.909375,0.000862,0,0.000782,0.000315,24619.089844
sparse_90pct_25pct,90.000000,25.000000,16,215050.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8373,314.005262,219.630293,69.944781,79.871345,521.637422,0.469474,61.909375,0.000896,0,0.000782,0.000315,24624.347656
sparse_90pct_25pct,90.000000,25.000000,17,217610.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8179,313.970372,219.639147,69.955374,79.871345,521.556048,0.469400,61.909375,0.000863,0,0.000782,0.000315,24623.375000
sparse_90pct_25pct,90.000000,25.000000,18,220170.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8148,314.002210,219.635141,69.947005,79.871345,521.553402,0.469398,61.909375,0.000862,0,0.000782,0.000315,24623.089844
sparse_90pct_25pct,90.000000,25.000000,19,222730.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8377,314.005262,219.630293,69.944781,79.871345,521.637422,0.469474,61.909375,0.000896,0,0.000782,0.000315,24628.347656
sparse_90pct_25pct,90.000000,25.000000,20,225290.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8183,313.970372,219.639147,69.955374,79.871345,521.556048,0.469400,61.909375,0.000863,0,0.000782,0.000315,24627.375000
sparse_90pct_25pct,90.000000,25.000000,21,227850.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8152,314.002210,219.635141,69.947005,79.871345,521.553402,0.469398,61.909375,0.000862,0,0.000782,0.000315,24627.089844
sparse_90pct_25pct,90.000000,25.000000,22,230410.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8381,314.005262,219.630293,69.944781,79.871345,521.637422,0.469474,61.909375,0.000896,0,0.000782,0.000315,24632.347656
sparse_90pct_25pct,90.000000,25.000000,23,232970.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8187,313.970372,219.639147,69.955374,79.871345,521.556048,0.469400,61.909375,0.000863,0,0.000782,0.000315,24631.375000
sparse_90pct_25pct,90.000000,25.000000,24,235530.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8156,314.002210,219.635141,69.947005,79.871345,521.553402,0.469398,61.909375,0.000862,0,0.000782,0.000315,24631.089844
sparse_90pct_25pct,90.000000,25.000000,25,238090.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8385,314.005262,219.630293,69.944781,79.871345,521.637422,0.469474,61.909375,0.000896,0,0.000782,0.000315,24636.347656
sparse_90pct_25pct,90.000000,25.000000,26,240650.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8191,313.970372,219.639147,69.955374,79.871345,521.556048,0.469400,61.909375,0.000863,0,0.000782,0.000315,24635.375000
sparse_90pct_25pct,90.000000,25.000000,27,243210.000000,no_eec+no_learning+no_balance,788.741300,804.386837,11.258700,4.386837,15.645538,11.398792,31.443217,1.229007,50.241930,275.000000,278.417160,6.834320,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8160,314.002210,219.635141,69.947005,79.871345,521.553402,0.469398,61.909375,0.000862,0,0.000782,0.000315,24635.089844
sparse_90pct_25pct,90.000000,25.000000,28,245770.000000,no_eec+no_learning+no_balance,788.741347,804.386837,11.258653,4.386837,15.645490,11.398792,31.443217,1.229424,50.242082,275.000000,278.417160,6.834320,0.000000,0.000000,10.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8259,314.070250,219.646472,69.935459,79.871410,521.661598,0.469495,61.909375,0.000906,0,0.000782,0.000316,24620.640625
sparse_90pct_25pct,90.000000,25.000000,29,248330.000000,no_eec+no_learning+no_balance,788.741347,804.386837,11.258653,4.386837,15.645490,11.398792,31.443217,1.229424,50.242082,275.000000,278.417160,6.834320,0.000000,0.000000,10.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8261,314.081492,219.636579,69.929806,79.871410,521.657807,0.469492,61.909375,0.000904,0,0.000781,0.000316,24620.343750
sparse_90pct_25pct,90.000000,25.000000,30,250890.000000,no_eec+no_learning+no_balance,788.741347,804.386837,11.258653,4.386837,15.645490,11.398792,31.443217,1.229424,50.242082,275.000000,278.417160,6.834320,0.000000,0.000000,10.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8263,314.081492,219.636579,69.929806,79.871410,521.657807,0.469492,61.909375,0.000904,0,0.000781,0.000316,24622.343750
sparse_90pct_25pct,90.000000,25.000000,31,253450.000000,no_eec+no_learning+no_balance,788.741347,804.386837,11.258653,4.386837,15.645490,11.398792,31.443217,1.229424,50.242082,275.000000,278.417160,6.834320,0.000000,0.000000,10.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8265,314.081492,219.636579,69.929806,79.871410,521.657807,0.469492,61.909375,0.000904,0,0.000781,0.000316,24624.343750
sparse_90pct_25pct,90.000000,25.000000,32,256010.000000,no_eec+no_learning+no_balance,788.741347,804.386837,11.258653,4.386837,15.645490,11.398792,31.443217,1.229424,50.242082,275.000000,278.417160,6.834320,0.000000,0.000000,10.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,8267,314.081492,219.636579,69.929806,79.871410,521.657807,0.469492,61.909375,0.000904,0,0.000781,0.000316,24626.343750
load_step_116_506_330ma,0.000000,100.000000,1,258570.000000,no_eec+no_learning+no_balance,721.038933,848.554880,78.961067,48.554880,127.515947,78.961067,127.515947,0.000000,0.000000,408.500000,506.000000,390.000000,0.000000,0.000000,0.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,10250,536.213921,309.820852,57.779338,72.111358,617.739123,0.555965,141.749500,0.051323,0,0.000000,0.000000,30945.625000
load_step_116_506_330ma,0.000000,100.000000,2,261130.000000,no_eec+no_learning+no_balance,730.808103,822.118511,69.191897,22.118511,91.310408,78.961067,127.515947,12.372135,28.392950,374.000000,506.000000,176.000000,0.000000,0.000000,30.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,16425,479.587599,296.699925,61.865637,72.116604,582.964861,0.524668,129.778000,0.038759,0,0.000000,0.000000,34768.371094
load_step_116_506_330ma,0.000000,100.000000,3,263690.000000,no_eec+no_learning+no_balance,792.159776,803.695552,7.840224,3.695552,11.535777,78.961067,127.515947,90.070772,90.953463,330.000000,330.000000,0.000000,0.000000,0.000000,0.000000,845.000000,755.000000,690.000000,890.000000,26624,6144,16425,422.793521,263.243767,62.262961,72.083367,546.592432,0.491933,114.510000,0.022509,0,0.000000,0.000000,30704.278431
